country_name,country_iso2,country_iso3,lat,long,population,date,cases,deaths,tests,tests_units
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-03,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-04,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-05,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-06,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-07,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-08,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-09,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-10,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-11,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-12,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-13,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-14,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-15,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-16,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-17,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-18,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-19,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-20,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-21,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-22,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-23,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-24,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-25,0,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-26,1,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-27,1,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-28,2,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-29,3,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-30,3,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-01-31,3,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-01,4,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-02,4,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-03,4,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-04,4,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-05,5,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-06,5,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-07,7,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-08,7,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-09,7,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-10,7,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-11,7,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-12,7,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-13,7,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-14,7,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-15,8,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-16,8,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-17,8,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-18,8,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-19,8,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-20,8,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-21,9,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-22,9,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-23,9,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-24,9,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-25,11,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-26,11,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-27,12,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-28,14,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-02-29,16,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-01,20,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-02,24,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-03,27,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-04,30,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-05,33,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-06,45,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-07,51,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-08,57,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-09,62,0,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-10,77,1,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-11,93,1,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-12,103,1,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-13,138,1,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-14,176,1,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-15,244,1,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-16,304,1,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-17,424,4,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-18,569,8,53975,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-19,690,9,54956,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-20,846,10,76814,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-21,971,12,88883,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-22,1302,18,98824,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-23,1430,20,107147,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-24,1646,24,125062,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-25,1959,27,142154,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-26,3385,35,161603,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-27,4018,39,170644,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-28,4675,53,184201,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-29,5386,60,210435,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-30,6255,61,241138,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-03-31,7424,89,0,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-01,8536,96,256933,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-02,9595,109,268154,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-03,11268,138,295065,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-04,12519,187,311971,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-05,13882,231,334849,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-06,15496,280,336806,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-07,16653,323,346507,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-08,17883,380,359269,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-09,19274,435,373581,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-10,20748,509,383322,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-11,22133,569,401552,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-12,23301,653,404651,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-13,24365,717,428920,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-14,25663,780,450717,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-15,27046,903,462353,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-16,28364,1010,487060,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-17,30081,1193,503003,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-18,31872,1309,516216,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-19,33341,1467,536062,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-20,34777,1580,555551,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-21,36823,1690,565931,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-22,38413,1834,576348,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-23,40179,1974,620101,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-24,42099,2146,643398,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-25,43877,2302,669558,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-26,45341,2465,691663,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-27,46884,2560,717451,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-28,48489,2707,740859,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-29,50015,2859,758412,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-04-30,51587,2996,788283,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-01,53236,3184,832222,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-02,55061,3391,0,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-03,56714,3566,893490,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-04,59474,3682,919368,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-05,60772,3854,940567,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-06,62046,4043,942526,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-07,63496,4232,1001882,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-08,64922,4408,1032012,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-09,66434,4569,1067595,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-10,67702,4693,1093228,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-11,68848,4871,1118950,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-12,69981,4993,1145683,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-13,71157,5169,1169380,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-14,72278,5304,1172796,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-15,73401,5472,1232912,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-16,74602,5562,1265502,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-17,75853,5679,1296695,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-18,76991,5782,1319987,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-19,78061,5842,1336967,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-20,79101,5912,1372929,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-21,80091,6030,1375050,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-22,81313,6152,1401564,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-23,82469,6250,1431911,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-24,83610,6355,1454890,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-25,84688,6424,1479762,people tested
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-26,85700,6545,0,
Canada,CA,CAN,56.130366,-106.346771,37742157,2020-05-27,86636,6639,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-03-21,2,0,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-03-22,3,0,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-03-23,3,0,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-03-24,3,0,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-03-25,3,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-03-26,4,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-03-27,5,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-03-28,5,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-03-29,5,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-03-30,5,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-03-31,5,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-01,6,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-02,6,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-03,6,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-04,6,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-05,7,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-06,7,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-07,7,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-08,7,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-09,7,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-10,7,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-11,7,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-12,8,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-13,10,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-14,10,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-15,11,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-16,55,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-17,55,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-18,56,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-19,58,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-20,61,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-21,67,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-22,67,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-23,73,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-24,82,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-25,88,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-26,90,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-27,106,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-28,109,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-29,113,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-04-30,113,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-01,121,1,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-02,123,2,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-03,152,2,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-04,165,2,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-05,175,2,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-06,186,2,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-07,191,2,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-08,218,2,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-09,230,2,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-10,236,2,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-11,246,2,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-12,260,2,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-13,270,2,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-14,289,2,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-15,315,2,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-16,326,2,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-17,328,3,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-18,328,3,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-19,328,3,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-20,335,3,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-21,349,3,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-22,356,3,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-23,362,3,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-24,371,3,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-25,380,3,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-26,390,3,0,
Cape Verde,CV,CPV,16.002082,-24.013197,555988,2020-05-27,390,4,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-03-20,1,0,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-03-21,3,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-03-22,3,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-03-23,3,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-03-24,3,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-03-25,3,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-03-26,3,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-03-27,6,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-03-28,8,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-03-29,8,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-03-30,8,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-03-31,12,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-01,14,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-02,22,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-03,28,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-04,29,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-05,35,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-06,39,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-07,39,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-08,45,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-09,45,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-10,45,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-11,45,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-12,53,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-13,53,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-14,53,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-15,54,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-16,60,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-17,61,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-18,61,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-19,61,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-20,61,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-21,66,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-22,66,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-23,66,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-24,66,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-25,66,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-26,70,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-27,70,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-28,70,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-29,70,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-04-30,73,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-01,73,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-02,74,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-03,74,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-04,74,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-05,75,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-06,75,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-07,78,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-08,78,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-09,81,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-10,81,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-11,81,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-12,84,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-13,85,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-14,85,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-15,93,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-16,93,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-17,94,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-18,94,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-19,94,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-20,111,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-21,111,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-22,111,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-23,121,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-24,129,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-25,129,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-26,134,1,0,
Cayman Islands,KY,CYM,19.513469,-80.566956,65720,2020-05-27,137,1,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-03-16,1,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-03-17,1,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-03-18,1,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-03-19,1,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-03-20,1,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-03-21,1,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-03-22,3,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-03-23,4,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-03-24,4,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-03-25,4,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-03-26,4,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-03-27,5,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-03-28,5,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-03-29,6,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-03-30,6,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-03-31,6,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-01,6,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-02,8,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-03,8,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-04,8,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-05,9,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-06,9,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-07,9,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-08,9,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-09,10,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-10,11,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-11,11,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-12,11,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-13,11,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-14,11,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-15,11,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-16,11,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-17,12,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-18,12,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-19,12,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-20,12,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-21,12,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-22,14,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-23,16,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-24,17,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-25,19,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-26,19,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-27,19,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-28,50,0,0,
Central African Republic,CF,CAF,6.611111,20.939444,4829764,2020-04-29,50,0,0,
